instance_name,instance_size,solver,replication,total_distance,total_time,num_vehicles,feasible_solution
cvrp-2-df-107,5020,ortools,1,-1.0,423.4777003149502,-1,False
cvrp-2-df-106,4385,ortools,1,-1.0,323.0911938690115,-1,False
cvrp-2-df-117,3283,ortools,1,-1.0,181.62554894806817,-1,False
cvrp-2-df-110,4918,ortools,1,-1.0,406.13920453586616,-1,False
cvrp-2-df-99,3385,ortools,1,-1.0,193.00389446201734,-1,False
cvrp-2-df-109,4429,ortools,1,-1.0,329.5990481900517,-1,False
cvrp-2-df-118,3898,ortools,1,-1.0,257.81771776196547,-1,False
cvrp-2-df-112,4041,ortools,1,-1.0,277.65768170310184,-1,False
cvrp-2-df-114,4792,ortools,1,-1.0,385.56122276186943,-1,False
cvrp-2-df-98,3702,ortools,1,-1.0,230.86914828186855,-1,False
cvrp-2-df-95,4481,ortools,1,-1.0,338.61480191885494,-1,False
cvrp-2-df-105,3417,ortools,1,-1.0,199.11825595307164,-1,False
cvrp-2-df-111,4633,ortools,1,-1.0,363.5183855141513,-1,False
cvrp-2-df-96,4313,ortools,1,-1.0,313.4571990540717,-1,False
cvrp-2-df-103,5007,ortools,1,-1.0,422.7558528489899,-1,False
cvrp-2-df-93,3389,ortools,1,-1.0,194.38227755902335,-1,False
cvrp-2-df-115,4208,ortools,1,-1.0,297.4099820491392,-1,False
cvrp-2-df-92,3868,ortools,1,-1.0,251.2989973949734,-1,False
cvrp-1-rj-99,8411,ortools,1,-1.0,1204.7463297650684,-1,False
cvrp-1-rj-115,8212,ortools,1,-1.0,1143.9239561168943,-1,False
cvrp-1-rj-110,6561,ortools,1,-1.0,728.049250167096,-1,False
cvrp-1-rj-116,7224,ortools,1,-1.0,875.9512459740508,-1,False
cvrp-1-rj-108,7047,ortools,1,-1.0,846.7228464218788,-1,False
cvrp-1-rj-101,6433,ortools,1,-1.0,692.5582597609609,-1,False
cvrp-1-rj-119,7365,ortools,1,-1.0,916.5235150109511,-1,False
cvrp-1-rj-113,8196,ortools,1,-1.0,1139.6307645931374,-1,False
cvrp-1-rj-98,8018,ortools,1,-1.0,1094.8043364370242,-1,False
cvrp-1-rj-100,7441,ortools,1,-1.0,928.8644998040982,-1,False
cvrp-1-rj-97,6438,ortools,1,-1.0,703.6972049390897,-1,False
cvrp-1-rj-112,7551,ortools,1,-1.0,955.8268322311342,-1,False
cvrp-1-rj-111,7811,ortools,1,-1.0,1022.7824570632074,-1,False
cvrp-1-rj-103,8412,ortools,1,-1.0,1197.689400498988,-1,False
cvrp-1-rj-114,7863,ortools,1,-1.0,1043.0370791368186,-1,False
cvrp-1-rj-93,7829,ortools,1,-1.0,1031.4873252699617,-1,False
cvrp-1-rj-102,6774,ortools,1,-1.0,775.8505789591,-1,False
cvrp-1-rj-107,6752,ortools,1,-1.0,761.7347867898643,-1,False
cvrp-1-rj-106,7689,ortools,1,-1.0,1005.2807193528861,-1,False
cvrp-1-rj-104,6287,ortools,1,-1.0,664.3077074668836,-1,False
cvrp-1-rj-94,7142,ortools,1,-1.0,860.3705005391967,-1,False
cvrp-1-rj-118,8254,ortools,1,-1.0,1168.3885991671123,-1,False
cvrp-1-rj-109,7300,ortools,1,-1.0,911.0058933328837,-1,False
cvrp-1-rj-95,6288,ortools,1,-1.0,663.9390307220165,-1,False
cvrp-1-rj-90,7534,ortools,1,-1.0,954.2506566778757,-1,False
cvrp-1-rj-105,8389,ortools,1,-1.0,1185.1213421700522,-1,False
cvrp-1-rj-117,8245,ortools,1,-1.0,1144.898539667949,-1,False
cvrp-1-rj-92,7971,ortools,1,-1.0,1074.820156294154,-1,False
cvrp-1-rj-96,7499,ortools,1,-1.0,958.9190578151029,-1,False
