instance_name,instance_size,solver,replication,total_distance,total_time,num_vehicles,feasible_solution
cvrp-2-rj-119,2219,ortools,1,-1.0,86.00815553200664,-1,False
cvrp-2-rj-119,2219,lkh-3,1,2192.9472,361.40454183198744,72,True
cvrp-2-rj-114,2313,ortools,1,-1.0,93.24622689501848,-1,False
cvrp-2-rj-114,2313,lkh-3,1,2284.5746,375.08926068997243,73,True
cvrp-2-rj-93,2333,ortools,1,-1.0,94.87641028600046,-1,False
cvrp-2-rj-93,2333,lkh-3,1,2307.5648,377.44121034001,74,True
cvrp-2-rj-90,2197,ortools,1,-1.0,83.53407412098022,-1,False
cvrp-2-rj-90,2197,lkh-3,1,2187.926,360.4303126350278,70,True
cvrp-2-df-116,3807,ortools,1,-1.0,250.30208084598416,-1,False
cvrp-2-df-116,3807,lkh-3,1,5942.6641,816.7674261489883,120,True
cvrp-2-df-102,4724,ortools,1,-1.0,382.99605175101897,-1,False
cvrp-2-df-102,4724,lkh-3,1,8257.2274,1028.95200917701,149,True
cvrp-2-df-108,4199,ortools,1,-1.0,302.500156419992,-1,False
cvrp-2-df-108,4199,lkh-3,1,6965.7863,1151.0878007970168,132,True
cvrp-2-df-101,4370,ortools,1,-1.0,329.3413144350052,-1,False
cvrp-2-df-101,4370,lkh-3,1,7324.6437,1117.9051208659657,141,True
cvrp-2-df-104,3891,ortools,1,-1.0,257.650920841028,-1,False
cvrp-2-df-104,3891,lkh-3,1,6374.9267,896.6649806310306,122,True
cvrp-2-df-94,3907,ortools,1,-1.0,259.5972966250265,-1,False
cvrp-2-df-94,3907,lkh-3,1,3957.7322,676.2158446509857,125,True
cvrp-2-df-119,3662,ortools,1,-1.0,228.6819492339855,-1,False
cvrp-2-df-119,3662,lkh-3,1,4730.0115,480.70368680596584,118,True
cvrp-2-df-97,3628,ortools,1,-1.0,226.34155069099506,-1,False
cvrp-2-df-97,3628,lkh-3,1,4024.1522,458.43703096103854,119,True
cvrp-2-df-113,4020,ortools,1,-1.0,280.3020624750061,-1,False
cvrp-2-df-113,4020,lkh-3,1,7468.4822,885.6529224860133,123,True
cvrp-2-df-100,4723,ortools,1,-1.0,379.80666655499954,-1,False
cvrp-2-df-100,4723,lkh-3,1,7541.9869,1400.3524594000191,150,True
cvrp-2-df-90,4265,ortools,1,-1.0,311.8602691079723,-1,False
cvrp-2-df-90,4265,lkh-3,1,4389.4073,723.8448171910131,138,True
cvrp-2-df-91,3437,ortools,1,-1.0,201.00500768102938,-1,False
cvrp-2-df-91,3437,lkh-3,1,4328.0487,439.84454221097985,113,True
cvrp-2-df-107,5020,ortools,1,-1.0,431.03970651200507,-1,False
cvrp-2-df-107,5020,lkh-3,1,8543.0504,2074.5569448189926,159,True
cvrp-2-df-106,4385,ortools,1,-1.0,328.95753966097254,-1,False
cvrp-2-df-106,4385,lkh-3,1,4517.2376,725.7274692700012,143,True
cvrp-2-df-117,3283,ortools,1,-1.0,184.36383277399,-1,False
cvrp-2-df-117,3283,lkh-3,1,3722.3048,427.4057444810169,107,True
cvrp-2-df-110,4918,ortools,1,-1.0,413.9059081279556,-1,False
cvrp-2-df-110,4918,lkh-3,1,9657.7593,2336.6468754379894,153,True
cvrp-2-df-99,3385,ortools,1,-1.0,196.10340393095976,-1,False
cvrp-2-df-99,3385,lkh-3,1,3748.7323,436.2076292849961,111,True
cvrp-2-df-109,4429,ortools,1,-1.0,335.6068664980121,-1,False
cvrp-2-df-109,4429,lkh-3,1,8292.1084,1023.95980048005,137,True
cvrp-2-df-118,3898,ortools,1,-1.0,258.24518522102153,-1,False
cvrp-2-df-118,3898,lkh-3,1,7033.6956,795.7166527819936,123,True
cvrp-2-df-112,4041,ortools,1,-1.0,279.0377785580349,-1,False
cvrp-2-df-112,4041,lkh-3,1,4113.1012,673.6777046630159,128,True
cvrp-2-df-114,4792,ortools,1,-1.0,390.6687802419765,-1,False
cvrp-2-df-114,4792,lkh-3,1,8868.5212,2263.195195214008,150,True
cvrp-2-df-98,3702,ortools,1,-1.0,234.9314947980456,-1,False
cvrp-2-df-98,3702,lkh-3,1,4148.3183,465.5358842739952,119,True
cvrp-2-df-95,4481,ortools,1,-1.0,342.21089728799416,-1,False
cvrp-2-df-95,4481,lkh-3,1,6841.7497,1078.9221574520343,143,True
cvrp-2-df-105,3417,ortools,1,-1.0,198.9815044660354,-1,False
cvrp-2-df-105,3417,lkh-3,1,3589.2091,440.48002764501143,111,True
cvrp-2-df-111,4633,ortools,1,-1.0,364.86973371898057,-1,False
cvrp-2-df-111,4633,lkh-3,1,9730.0122,1968.7487919279956,143,True
cvrp-2-df-96,4313,ortools,1,-1.0,316.8174458559952,-1,False
cvrp-2-df-96,4313,lkh-3,1,7520.708,1054.56240126997,135,True
cvrp-2-df-103,5007,ortools,1,-1.0,428.2320603739936,-1,False
cvrp-2-df-103,5007,lkh-3,1,8994.7962,1915.521890486998,158,True
cvrp-2-df-93,3389,ortools,1,-1.0,196.72548676095903,-1,False
cvrp-2-df-93,3389,lkh-3,1,5872.8815,590.1283769159927,107,True
cvrp-2-df-115,4208,ortools,1,-1.0,301.6892256659921,-1,False
cvrp-2-df-115,4208,lkh-3,1,7916.7204,1107.27962777199,131,True
cvrp-2-df-92,3868,ortools,1,-1.0,255.1019611209631,-1,False
cvrp-2-df-92,3868,lkh-3,1,4032.6947,666.5797349600471,124,True
cvrp-1-rj-99,8411,ortools,1,-1.0,1206.5756491790526,-1,False
cvrp-1-rj-99,8411,lkh-3,1,16985.8211,7683.604890818009,260,True
cvrp-1-rj-115,8212,ortools,1,-1.0,1142.7011095699854,-1,False
cvrp-1-rj-115,8212,lkh-3,1,15902.7023,6732.746924387,254,True
cvrp-1-rj-110,6561,ortools,1,-1.0,736.537820062018,-1,False
cvrp-1-rj-110,6561,lkh-3,1,8111.9909,1404.8714998890064,216,True
cvrp-1-rj-116,7224,ortools,1,-1.0,902.5577484570094,-1,False
cvrp-1-rj-116,7224,lkh-3,1,15153.2078,7020.028547644964,225,True
cvrp-1-rj-108,7047,ortools,1,-1.0,848.4998881479842,-1,False
cvrp-1-rj-108,7047,lkh-3,1,15579.7216,6408.602730747021,219,True
cvrp-1-rj-101,6433,ortools,1,-1.0,706.8904295400134,-1,False
cvrp-1-rj-101,6433,lkh-3,1,11953.4089,2085.8336204619845,202,True
cvrp-1-rj-119,7365,ortools,1,-1.0,925.697367369954,-1,False
cvrp-1-rj-119,7365,lkh-3,1,10724.7892,1819.568334778014,258,True
cvrp-1-rj-113,8196,ortools,1,-1.0,1145.5917627509916,-1,False
cvrp-1-rj-113,8196,lkh-3,1,15702.1286,9899.409283786023,259,True
cvrp-1-rj-98,8018,ortools,1,-1.0,1107.7111878290307,-1,False
cvrp-1-rj-98,8018,lkh-3,1,10537.5726,3051.2274117729976,273,True
cvrp-1-rj-100,7441,ortools,1,-1.0,938.393268009997,-1,False
cvrp-1-rj-100,7441,lkh-3,1,32029.4802,2749.843668372021,235,True
cvrp-1-rj-97,6438,ortools,1,-1.0,711.1430042710272,-1,False
cvrp-1-rj-97,6438,lkh-3,1,7715.2552,1391.6656859470531,215,True
cvrp-1-rj-112,7551,ortools,1,-1.0,971.8270813859999,-1,False
cvrp-1-rj-112,7551,lkh-3,1,42845.0751,3971.972795383015,249,True
cvrp-1-rj-111,7811,ortools,1,-1.0,1040.055326331989,-1,False
cvrp-1-rj-111,7811,lkh-3,1,15942.8561,8648.642051517963,244,True
cvrp-1-rj-103,8412,ortools,1,-1.0,1211.7455325820483,-1,False
cvrp-1-rj-103,8412,lkh-3,1,18085.6726,12153.899038631993,264,True
cvrp-1-rj-114,7863,ortools,1,-1.0,1050.4063583500101,-1,False
cvrp-1-rj-114,7863,lkh-3,1,15328.5123,9102.749473738018,243,True
cvrp-1-rj-93,7829,ortools,1,-1.0,1049.4804116419982,-1,False
cvrp-1-rj-93,7829,lkh-3,1,17330.2155,6496.344585805025,241,True
cvrp-1-rj-102,6774,ortools,1,-1.0,783.0742156089982,-1,False
cvrp-1-rj-102,6774,lkh-3,1,15377.5743,5924.232790427981,207,True
cvrp-1-rj-107,6752,ortools,1,-1.0,774.6399937660317,-1,False
cvrp-1-rj-107,6752,lkh-3,1,13507.5,5236.554879803967,212,True
cvrp-1-rj-106,7689,ortools,1,-1.0,1009.7036749069812,-1,False
cvrp-1-rj-106,7689,lkh-3,1,16153.9612,7717.942006743979,241,True
cvrp-1-rj-104,6287,ortools,1,-1.0,681.2438661159831,-1,False
cvrp-1-rj-104,6287,lkh-3,1,13999.55,4363.448679462017,197,True
cvrp-1-rj-94,7142,ortools,1,-1.0,872.6911778039648,-1,False
cvrp-1-rj-94,7142,lkh-3,1,15027.7349,5336.433665977966,222,True
cvrp-1-rj-118,8254,ortools,1,-1.0,1143.054044421995,-1,False
cvrp-1-rj-118,8254,lkh-3,1,18487.0329,11807.672725131037,255,True
cvrp-1-rj-109,7300,ortools,1,-1.0,905.1221240179148,-1,False
cvrp-1-rj-109,7300,lkh-3,1,12397.8334,3537.703551330953,234,True
cvrp-1-rj-95,6288,ortools,1,-1.0,666.0605894759065,-1,False
cvrp-1-rj-95,6288,lkh-3,1,7728.1198,1272.008363967063,208,True
cvrp-1-rj-90,7534,ortools,1,-1.0,959.8476063540438,-1,False
cvrp-1-rj-90,7534,lkh-3,1,43634.0928,3130.308335723006,239,True
cvrp-1-rj-105,8389,ortools,1,-1.0,1194.3105426300317,-1,False
cvrp-1-rj-105,8389,lkh-3,1,16529.9333,8041.764610982966,263,True
cvrp-1-rj-117,8245,ortools,1,-1.0,1148.5361484769965,-1,False
cvrp-1-rj-117,8245,lkh-3,1,16139.97,7393.5527250469895,258,True
cvrp-1-rj-92,7971,ortools,1,-1.0,1078.1691245040856,-1,False
cvrp-1-rj-92,7971,lkh-3,1,15481.0077,6703.598306122003,246,True
cvrp-1-rj-96,7499,ortools,1,-1.0,950.2125350969145,-1,False
cvrp-1-rj-96,7499,lkh-3,1,38634.4992,8037.35349600506,243,True
cvrp-1-rj-91,7999,ortools,1,-1.0,1084.4409665840212,-1,False
cvrp-1-rj-91,7999,lkh-3,1,18749.1851,9751.674592209049,245,True
